Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,Post curation result,Fill %,MS/MS assigned,Reference RT,Reference m/z,Formula,Ontology,INCHIKEY,SMILES,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,Comment,Manually modified for quantification,Manually modified for annotation,Isotope tracking parent ID,Isotope tracking weight number,RT similarity,m/z similarity,Simple dot product,Weighted dot product,Reverse dot product,Matched peaks count,Matched peaks percentage,Total score,S/N average,Spectrum reference file name,MS1 isotopic spectrum,MS/MS spectrum,5102023_All_QC_003,5102023_All_QC_040,5102023_BLD_1_022,5102023_BLD_2_023,5102023_BLD_QC_021,5102023_GER_1_032,5102023_GER_2_033,5102023_GER_3_034,5102023_GER_4_035,5102023_GER_5_036,5102023_GER_6_037,5102023_GER_QC_031,5102023_IPA_1_012,5102023_IPA_2_013,5102023_IPA_QC_011,5102023_SOU_1_017,5102023_SOU_2_018,5102023_SOU_QC_016,5102023_STU_1_007,5102023_STU_2_008,5102023_STU_QC_006,5102023_WHE_1_027,5102023_WHE_2_028,5102023_WHE_QC_026,582023_All_QC_003,582023_BLD_1_022,582023_BLD_2_023,582023_BLD_QC_021,582023_GER_1_032,582023_GER_2_033,582023_GER_3_034,582023_GER_4_035,582023_GER_5_036,582023_GER_6_037,582023_GER_QC_031,582023_IPA_1_012,582023_IPA_2_013,582023_IPA_QC_011,582023_SOU_1_017,582023_SOU_2_018,582023_SOU_QC_016,582023_STU_1_007,582023_STU_2_008,582023_STU_QC_006,582023_WHE_1_027,582023_WHE_2_028,582023_WHE_QC_026,592023_All_QC_003,592023_All_QC_040,592023_BLD_1_022,592023_BLD_2_023,592023_BLD_QC_021,592023_GER_1_032,592023_GER_2_033,592023_GER_3_034,592023_GER_4_035,592023_GER_5_036,592023_GER_6_037,592023_GER_QC_031,592023_IPA_1_012,592023_IPA_2_013,592023_IPA_QC_011,592023_SOU_1_017,592023_SOU_2_018,592023_SOU_QC_016,592023_STU_1_007,592023_STU_2_008,592023_STU_QC_006,592023_WHE_1_027,592023_WHE_2_028,592023_WHE_QC_026,1,2,3,4,5,6,7,1,2,3,4,5,6,7
2479,8.012,637.30547,Unknown,[M-H]-,null,0.01,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,2479,0,0,null,null,null,null,null,null,null,6425.88,582023_STU_QC_006,637.30547:6842 637.56659:308 638.29256:662 638.31864:1137 639.30466:610,543.29669:2622 544.31482:1183 545.31079:16283 545.46289:793 546.31042:6936 547.31006:2453 548.31018:753 563.32104:3797 564.32477:1694 565.32288:542 586.30365:803 587.31287:1142 589.30298:9818 590.30505:4116 591.28601:1840 607.31207:8697 608.31396:3395 609.30756:1438 630.31293:1221 631.30371:632 632.26563:514 633.31183:1924 634.28876:1554 635.30743:24304 635.43671:1147 635.56036:618 636.30792:10043 637.30963:4432 638.30359:1238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,0,0,0,0,487894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97578.76276,0,0,0,0,76714.75777,0,218192.7467,0,0,0,0,230021.7194,0
2480,3.144,637.36628,Unknown,[M-H]-,null,0.08,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,2480,0,0,null,null,null,null,null,null,null,20678.03,582023_SOU_1_017,637.36439:137714 637.49942:3165 637.52587:1278 637.54408:2264 637.61695:428 637.64283:291 637.67057:665 637.72077:1056 637.75870:736 637.80353:967 637.85150:866 637.93040:726 637.97445:828 638.03244:268 638.04963:184 638.07495:209 638.11556:566 638.14747:536 638.18812:640 638.22820:855 638.27232:636 638.36598:47864 638.46857:494 638.48922:867 638.51095:523 638.53958:796 638.61717:377 638.63470:398 638.65807:543 638.73127:281 638.75339:343 638.79081:538 638.88048:386 638.94600:307 638.96883:181 638.98436:232 639.03498:515 639.16984:696 639.20241:627 639.21731:263 639.24769:373 639.26431:223 639.28349:354 639.32356:313 639.36953:10910,273.08349:635 593.16298:801 630.26126:909 630.33827:856 630.35437:1207 631.28728:716 631.32134:868 632.25715:607 633.25922:686 633.32028:814 634.28461:1310 635.30764:613 636.28980:728 637.35413:772 637.37090:918 638.30686:968 640.28479:2647 640.35910:652,117397,60445,39504,2066,9886,2310,1146,2619,495,10535,0,8032,14629,5327,12127,693301,7470,284676,15139,19260,6864,65435,23001,36450,21117,32725,2371,31068,8156,8077,13296,779,26574,470,14644,3695,42874,7149,849374,5530,378378,6080,18028,5607,49134,12103,38261,70558,62001,27560,1198,5983,5057,7532,4358,1009,6601,2574,3140,7561,12911,6825,610116,2177,255934,6301,24736,11895,13631,18066,27787,66303.60258,16929.0392,6066.826336,12566.47366,342995.0313,12656.82119,31540.98398,34362.89161,15499.2074,6358.784324,11945.47814,317280.954,6999.993038,17659.18506
2481,0.811,638.20004,Unknown,[M-H]-,null,0.24,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,2481,0,0,null,null,null,null,null,null,null,8164.9,5102023_GER_6_037,638.19668:46305 638.30817:1443 638.33408:1442 638.37463:373 638.48030:984 638.57244:227 639.11735:781 639.19909:16756 639.30574:510 639.32687:1083 639.91911:426 640.10189:270 640.14537:316 640.19944:7689 640.29428:386 640.34370:367,96.95860:953 128.03326:1438 130.08648:1768 133.05186:576 134.04400:1044 139.00173:6393 161.04527:1324 179.05437:1089 180.06412:2688 181.06769:1053 182.99243:6715 185.05564:1140 202.10700:1452 204.97616:600 220.09339:645 229.08281:2202 243.02396:753 252.08284:1035 274.12672:1668 290.08211:1034 292.14071:1688 295.09784:533 315.04020:2348 324.10709:2109 341.10517:1028 342.11913:2398 345.05654:1484 346.04940:668 383.12264:663 454.19310:1778 458.14097:538 459.14308:697 504.17109:2040 505.17796:881 548.16701:1475 590.19197:1498 591.20789:718 630.17584:763 631.09860:504 631.17879:810 631.22759:508 632.18093:1609 632.21426:723 633.19249:3848 634.13430:573 635.09590:2751 635.19570:880 636.12606:2095 636.20114:1033 636.27616:686 637.12328:732 637.19779:1202 638.20178:8577 639.20169:3183 639.31472:558 640.19960:2430 640.23674:603,169057,192788,321890,194781,222571,98917,134972,127259,131284,162762,439960,205347,168724,314716,247797,163297,179518,171407,139948,84528,58912,189744,142838,169770,82081,222069,114915,190053,81423,69083,99934,78357,113047,349082,144963,129338,231172,143230,100122,134851,100445,103743,73990,162624,101554,110564,102206,108171,158760,251738,144323,236232,74188,117394,101084,100816,123755,368742,144823,138150,240386,200378,138333,137143,128359,99386,71451,47775,145036,116193,128749,142171.2694,210952.4491,155580.6145,201543.5648,139274.9985,93595.09533,134072.5784,45626.07068,60445.54455,102579.7861,62294.90641,28314.85732,37599.07282,30708.9449
2482,3.752,639.19157,Unknown,[M-H]-,null,0.01,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,2482,0,0,null,null,null,null,null,null,null,7418.06,5102023_SOU_1_017,639.19157:28560 639.28661:246 639.31159:961 639.34154:643 639.37219:474 640.19314:9391 640.27554:230 640.32245:445 640.34269:231 641.19233:1891 641.21522:1398 641.25951:563 641.32533:1685,112.98530:679,76789,54107,5172,5860,112,20549,10772,4880,3215,3266,22842,8747,12853,39199,10317,188813,6170,88764,23012,1522,20862,328912,16173,210490,17574,98,1331,909,6584,14843,2108,2944,2338,20413,2474,11632,25228,8952,83117,458,51017,16246,546,10769,161091,700,82284,68222,49416,896,1384,794,4382,2559,6345,3413,1750,8543,1718,5117,38737,5720,155017,4691,67405,9565,1545,13229,241537,1955,160480,53221.69326,1839.508269,7365.938205,17528.24498,71716.8999,10810.63758,133735.8265,22729.4382,2139.237514,6721.966848,13483.11961,66506.46493,8398.943771,116513.0997
2483,2.84,641.30195,Unknown,[M-H]-,null,0.03,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,2483,0,0,null,null,null,null,null,null,null,5229.47,5102023_GER_5_036,641.30191:12229 641.44771:537 642.18253:702 642.21101:514 642.25021:1071 642.30453:5395 642.38866:656 642.42511:253 643.15102:428 643.21312:1363 643.24595:519 643.30293:6799,112.98647:604 267.10224:1006 297.11023:1640 423.19924:814 439.19655:689 469.20482:1261 595.29720:7747 596.28614:1089 596.30544:1602 597.30811:792 599.31447:2202 600.32666:1016 640.21693:1037 640.29890:775 641.30743:6062 641.40746:557 642.22224:775 642.29216:1074 642.30849:1974 643.26587:945 643.29823:1063 643.33972:7768 643.48826:737 644.15840:564 644.28259:1243 644.30128:1052 644.32471:1550 644.34112:1256 644.35625:2557 645.25480:1084 645.32820:636 645.34844:1528 646.29962:913,279699,229630,216177,135018,195292,109697,183280,148803,109385,243350,141062,140661,99436,55405,306513,170817,82034,192876,277269,222277,284151,239468,117258,203269,13695,154747,23542,49596,28683,51366,35664,60801,152494,98484,120551,48391,42165,25154,27385,26320,23838,21484,46403,54491,94295,32520,65565,200835,146758,153877,94621,120270,97519,158724,66366,80660,193077,90304,94506,135285,255462,233723,92623,144516,130773,138559,183232,151541,172166,87434,110261,174123.5686,127015.7333,114544.6899,133503.8416,99020.21086,153267.5819,124692.9289,101767.9292,63207.447,54314.07655,105735.389,64653.44916,98062.52835,67239.40046
2484,2.84,643.2937,Unknown,[M-H]-,null,0.07,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,2484,0,0,null,null,null,null,null,null,null,6573.76,5102023_IPA_QC_011,643.29370:15889 643.37259:634 643.41794:464 643.45101:459 643.70199:527 644.16388:334 644.18325:456 644.20561:340 644.22508:399 644.29342:8087 644.34499:549 644.37037:722 644.52462:186 645.12517:1343 645.17847:383 645.20530:850 645.24167:1451 645.27212:1327 645.30387:3678 645.35558:348,267.09885:1221 284.12505:596 297.10681:1169 298.14091:596 324.15228:748 439.19455:545 595.29963:4350 596.30036:1904 597.30478:573 599.12221:515 599.31226:1636 626.28692:1183 640.13510:1068 640.19610:522 640.26354:734 640.29123:800 640.33397:1361 641.14781:848 641.28904:1702 641.31223:3603 641.39697:930 642.13421:758 642.22603:513 642.26460:1752 642.29958:3253 642.37018:747 643.19807:911 643.23485:667 643.28649:2829 643.34059:6268 644.23638:1018 644.28521:2265 644.30423:1894 644.34531:4653 645.20548:885 645.28210:2058 645.30567:1747 645.32518:1287 645.35333:698 646.18186:518 646.28804:3770 646.34693:566 646.38323:523 647.16512:770 647.20703:918 647.24932:638 647.26602:887 647.31046:1176 648.26433:2557,291929,155518,197026,106547,129188,75591,209695,105800,34691,234619,141421,148561,399061,399708,434616,216318,100672,96674,95001,260235,122608,209650,212155,198988,113491,175530,91293,147488,42724,200099,93225,64921,205447,106137,59519,188921,318555,238720,68705,220413,209397,140539,141216,156533,197220,182592,195277,212206,108552,143728,87568,124256,32427,109036,97470,22133,185015,39238,92681,281745,285221,265566,149089,77242,76482,66869,161683,84522,143926,151462,150706,176339.1893,133624.9892,109545.2446,312457.1197,134999.1595,136578.4683,182441.6636,76853.6892,36782.98091,65678.52092,82655.343,64656.91694,56843.68537,26763.80307
2485,2.637,644.27229,Unknown,[M-H]-,null,0.03,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,2485,0,0,null,null,null,null,null,null,null,6324.41,5102023_IPA_QC_011,644.26790:11234 644.33757:1769 645.11378:722 645.16724:993 645.27660:6186 645.33982:763 645.74051:248 646.16352:1514 646.21035:362 646.24825:1646 646.28571:2501 646.31779:1927,114.05531:613 116.06937:608 128.03432:676 179.05352:621 289.07222:598 370.19865:582 400.19841:722 451.11588:633 460.22962:2198 470.25289:1426 639.32127:658 640.20093:516 640.25263:1372 640.29513:5780 641.22098:1741 641.29615:1712 641.32475:1201 641.36143:753 642.19454:653 642.25461:3032 642.30232:2340 642.33262:2167 642.36976:682 643.22535:1143 643.26144:1853 643.29530:1314 643.31510:660 643.34402:1932 644.22015:528 644.25948:1178 644.28602:1361 644.31360:3285 645.17362:825 645.23386:715 645.26253:898 645.31093:3152 646.17030:2149 646.25994:3807 646.30637:937 646.32008:1824 647.17263:1150 647.24533:5601 647.28334:1145 647.30616:578 647.32385:638 648.14777:1171 648.20549:710 648.25356:2811 648.27294:1384 648.28993:1588 648.34052:759 649.18580:1255 649.26021:2388,285164,151597,148121,126702,182526,132473,158803,80284,105480,209711,173138,157468,127705,253303,408771,95780,130494,185120,126563,143762,151400,252783,97039,123748,75989,169662,65952,127275,84581,118300,70901,54902,98743,117327,124529,289767,337232,180358,86005,86054,114753,48572,82980,72839,143740,78714,149381,132611,53868,146024,69251,102229,102612,109114,71752,68134,130006,106723,39829,215655,169232,234149,87553,160534,116647,98224,116834,156894,158544,112745,94635,139845.9996,126415.6856,110229.0424,246241.5212,118104.5079,110896.5214,134592.1695,90523.1748,40901.96554,41381.2359,88064.7202,35262.4369,37732.2244,51924.59384
2486,2.738,644.30596,Unknown,[M-H]-,null,0.04,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,2486,0,0,null,null,null,null,null,null,null,6147.88,5102023_IPA_2_013,644.30596:8191 644.40448:203 645.15900:561 645.20366:916 645.23662:747 645.25416:724 645.27121:1671 645.29575:2496 645.35697:829 646.10251:308 646.15612:649 646.21132:2384 646.27565:1786 646.30515:1990 646.33969:520,163.04255:537 293.12614:1376 324.15449:2520 370.19348:753 402.16723:581 425.13275:593 444.17948:528 460.22377:1381 460.24565:734 461.23328:1017 462.18196:541 470.24747:865 600.34376:567 640.19249:542 640.23473:528 640.28265:3174 640.30304:1493 641.17925:821 641.24629:2086 641.25925:1211 641.30740:2825 642.21180:1405 642.22870:1823 642.25767:4526 642.35596:1429 643.25418:5226 643.32482:1458 643.35540:738 644.24675:2478 644.26122:1299 644.28833:2221 644.34738:4448 645.23380:1326 645.26283:1782 645.31672:4360 646.14124:820 646.20955:2635 646.25662:968 646.29890:1891 646.33142:2050 647.20070:1078 647.25964:3623 647.29670:808 647.31545:1284 648.16308:897 648.25499:1111 648.27970:508 648.29630:2310 649.20612:593 649.23464:808 649.28613:1253,228380,239524,220983,126447,189213,91793,206720,136967,99906,196276,128777,120005,343096,389042,309759,178227,259505,205661,155249,257864,263870,257577,183428,206733,101955,219924,84315,132783,84838,219739,58661,77024,179692,121152,116443,222387,353151,203517,117969,144091,171846,158601,136468,146932,236132,168907,211965,163282,164295,150853,81288,112053,86145,114615,60755,56802,133826,112055,93466,245110,277792,219772,157217,171573,110348,109068,199389,199478,168704,162527,106603,179487.0429,146428.6827,118840.8587,284847.3081,168492.9975,180768.7864,189175.109,55900.81281,53243.15572,47372.17441,67002.75836,45327.14894,53546.01949,44864.46732
2487,3.347,644.3578,Unknown,[M-H]-,null,0.01,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,2487,0,0,null,null,null,null,null,null,null,6451.38,582023_GER_5_036,644.35780:21070 644.45127:281 644.46766:199 644.48628:280 644.52204:574 645.12933:400 645.19623:690 645.22568:301 645.26543:615 645.30791:406 645.35940:7717 646.20533:408 646.22875:497 646.28887:1402 646.32021:541 646.35794:1802,112.98560:607 175.04215:600 601.17443:676 602.16546:703 640.31831:819 641.34791:899 641.37242:508 642.29625:943 642.32082:728 642.34063:618 643.27887:1018 643.39304:821 644.28652:1251 644.31674:634 644.35790:1001 645.31097:549 645.33111:1031 645.35723:594 646.32360:1300 646.34613:761 647.27520:825 647.33208:774 648.28805:568 648.33246:2099 649.31737:1030,39137,30284,19208,33892,16961,1016,18853,43521,9030,109458,8450,25292,23127,37636,28749,14448,114646,88454,35069,113211,43465,147452,89778,62423,33470,27579,40157,22662,0,24730,60381,24132,236227,11698,51473,10893,29509,15807,15756,110568,101269,51838,115232,76919,122806,109119,158052,31370,25273,18973,12426,17041,289,16589,13707,9398,167538,1743,15559,16123,23992,19848,14904,116516,26672,22960,124097,35788,79404,60850,69802,31907.00031,23211.04029,40432.5885,22853.71448,67025.89432,68730.89753,99964.99943,5040.95669,9000.507725,60410.56012,8261.319412,47411.39453,39544.98324,36418.24042
2488,6.389,645.32365,Unknown,[M-H]-,null,0.1,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,2488,0,0,null,null,null,null,null,null,null,15526.19,582023_All_QC_003,645.32337:63850 645.42211:606 645.44682:1516 645.48532:1262 645.51481:511 645.54013:232 645.56017:381 645.60069:419 645.64006:176 645.68828:651 645.80650:185 645.87865:401 645.91524:185 646.07055:336 646.09710:1286 646.13536:375 646.26043:345 646.32551:25159 646.42393:278 646.45970:756 646.48414:671 646.62987:201 646.82266:310 647.10089:786 647.13083:499 647.32144:11869 647.43227:528 647.47217:554,311.16595:51235 311.23407:1611 311.24835:714 311.52643:752 311.61993:557 312.16879:10074 312.25394:568 313.16684:3465 314.16406:508 645.10040:1064 645.32239:38575 645.46942:2180 645.54596:718 645.62372:650 646.10284:759 646.32642:15641 646.45221:797 647.32098:6580 648.32928:1944 649.31219:562,0,4454,0,0,3262,0,0,0,0,5799,2489,3414,2124,5988,2166,2270,1710,2744,0,0,0,0,0,0,1049601,37922,30929,36212,10144,13320,7758,9566,8127,6517,11257,201675,171536,244958,65164,67221,91932,554258,402328,572586,14567,16995,19989,0,0,0,1673,0,1959,0,0,2635,0,0,0,3152,1941,0,0,0,0,0,2805,0,0,2951,0,210811.1404,12221.97415,3951.654513,70393.29751,25671.25931,170219.7346,6055.926243,468902.0227,17230.13357,4481.009038,103418.805,37584.98585,258882.2165,8509.303165
2489,0.71,647.20137,Unknown,[M-H]-,null,0.03,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,2489,0,0,null,null,null,null,null,null,null,7038.5,5102023_STU_QC_006,647.16530:1491 647.20085:6738 648.14345:258 648.20039:2061 649.21133:1376,96.95959:868 179.05370:822 191.01848:954 211.00012:1146 559.18292:4107 560.17084:920 641.10095:849 642.08014:2329 643.08099:1179 643.11853:872 644.16925:1033 645.13965:4870 646.17432:2264 647.12720:746 647.20367:12216 648.20184:3621 649.18481:1519,143959,130391,109281,54144,85521,142409,131946,151015,112846,146667,143221,124490,144054,263553,208538,96276,90169,94002,339634,171617,373371,82931,92007,82989,51796,80535,7509,46894,138668,110318,121787,79741,69277,119547,82499,94537,182743,136221,60821,47704,79461,265018,93152,218251,67076,63159,52899,129119,95097,86341,48181,55922,126482,98422,151893,102140,90363,119580,99633,114327,209704,161780,67526,80527,76321,289223,153970,251823,67522,60756,49383,110072.5113,63814.27922,117282.9933,168384.1134,76978.64803,239561.9234,68747.03774,37229.97942,29962.97147,24450.13063,53184.27424,16057.73425,90150.28574,14450.54802
2490,0.608,647.20403,Unknown,[M-H]-,null,0.06,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,2490,0,0,null,null,null,null,null,null,null,7823.92,5102023_STU_1_007,647.20403:24939 647.30746:427 647.34217:408 647.58503:316 648.11773:468 648.13364:464 648.20581:8200 648.31479:307 649.12883:391 649.14551:274 649.17826:1111 649.21237:1944,96.96029:893 111.01861:512 161.04471:1373 179.05405:1281 221.06792:655 306.07904:545 323.03027:485 323.09842:1121 642.17584:588 643.13177:687 644.14032:1057 645.18304:3562 646.15045:1634 647.13110:721 647.20209:14993 647.33118:1007 648.20081:4549 649.19629:1750,51104,50721,41546,8475,24047,151667,147721,166457,122056,118548,50403,150633,49684,97758,75814,38864,27046,29712,463697,64009,258314,27531,32739,26447,97837,33549,2775,17486,150037,123421,130715,86468,76610,47765,100867,80595,158040,58195,120827,15824,92095,303288,96532,250591,65653,28225,19842,47359,37570,31591,9816,17711,134369,123123,169651,111334,90616,46148,113546,42930,74045,58680,31571,23853,28598,373420,59298,224833,25450,24643,20457,56918.33352,20777.31961,114864.4903,77304.54218,45376.77685,232664.7068,30109.53316,23517.40696,12931.90011,37349.47678,34671.32349,35895.56998,139753.9469,13892.60055
2491,0.811,647.2042,Unknown,[M-H]-,null,0.03,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,2491,0,0,null,null,null,null,null,null,null,6122.03,5102023_IPA_2_013,647.20420:8351 647.31800:920 647.34246:466 648.13523:565 648.20412:3937 648.23794:1330 648.27028:1080 648.31318:363 649.12593:1178 649.16794:155 649.20331:1911 649.23985:2777 649.29502:641,96.95908:2518 128.03351:615 161.04358:612 179.05548:760 229.07973:626 323.09647:1681 462.20291:560 559.18665:3303 560.19354:813 640.19727:1395 640.25922:1969 641.16199:640 641.23102:1910 642.24835:2013 643.23779:2535 643.30823:204 644.15613:2275 644.24799:1450 645.15210:4484 645.18689:573 645.28986:1477 646.15582:2049 646.25366:771 647.20215:8897 648.20966:3891 649.17407:1361,204032,149689,125470,39406,87309,67655,70857,83307,55718,132497,159810,69682,229146,301811,240214,107260,119179,112665,197061,204498,289843,115977,105090,110481,38732,83511,7509,63842,64684,55571,55942,36411,34125,138130,45158,86067,173619,161757,44632,62207,44036,131793,40897,99534,29460,77361,67618,143742,109727,104757,40502,64627,59583,52517,73562,49554,45433,132718,53660,153319,247081,186960,79112,89553,93788,157667,198656,247047,72083,74679,59735,129184.5869,68548.17957,73170.18414,197774.7341,83603.5048,174110.6733,79164.98346,60816.71169,36273.60998,35989.66004,63730.65436,28220.70793,75939.93636,27529.26901
2492,6.288,647.32336,Unknown,[M-H]-,null,0.01,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,2492,0,0,null,null,null,null,null,null,null,6368.38,582023_All_QC_003,647.32336:13412 647.46126:504 647.75163:160 648.09838:363 648.15157:248 648.32524:3458 648.36372:215 649.32276:1113 649.45674:321,311.16547:51235 311.25366:2350 311.46771:785 311.53323:569 311.67731:541 312.16888:10074 313.16498:3465 314.16116:508 441.11938:551 645.10223:1064 645.32202:38575 645.46289:2180 645.53125:550 645.62018:819 646.08350:837 646.32391:15650 646.46692:838 647.08258:599 647.32813:6580 648.32043:1947,0,0,0,0,0,884,301,538,349,0,257,0,1219,1059,0,0,0,0,0,0,0,0,0,0,187199,508,1972,536,795,666,571,463,0,163,443,33831,24566,40309,2317,8195,12964,99521,61535,97543,0,0,0,0,238,0,0,273,503,0,551,0,0,502,0,0,0,0,0,0,0,0,0,0,0,0,0,37487.39704,365.4595609,332.6465983,11220.44288,2608.478842,28733.21756,0,83691.34328,642.9469184,289.1807562,16742.03783,4735.000846,44406.13408,0
2493,3.245,647.33252,Unknown,[M-H]-,null,0.06,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,2493,0,0,null,null,null,null,null,null,null,5715.55,582023_GER_2_033,647.32891:22344 647.44611:661 647.48331:556 648.16616:744 648.24873:861 648.31923:3181 648.34453:3442 649.12901:558 649.17023:479 649.21149:851 649.24118:513 649.32771:2283,640.26934:503 640.31787:594 640.34665:756 641.26528:859 641.28420:797 641.35583:2214 642.31257:2238 642.35290:1138 642.38215:1049 643.28868:961 643.33651:1316 644.35373:4605 645.12931:515 645.35350:1228 646.28499:1843 646.32179:1151 647.28400:1266 647.31895:1358 648.21530:546 648.33270:683 649.28349:716 649.31836:1812 650.28514:517 650.32391:617,240814,155490,184390,26564,162445,106945,201109,65596,58528,198724,141269,116678,39738,93709,64530,107990,67196,100850,171560,104134,95215,85027,117610,158698,51758,154458,28101,95233,125446,191112,45753,43721,109761,132507,118962,49367,93983,19681,87070,86664,82704,90732,93228,91299,106215,120432,102393,97299,116120,180659,18749,118469,96717,184515,67515,31402,155624,110459,78612,28704,65936,50762,71545,71351,72206,135549,80896,88772,44748,79162,95602,132296.1881,107674.1384,113378.8429,56267.7425,83063.90067,105709.4836,101098.4492,71216.11595,68456.77132,52100.66232,26066.33442,14170.20635,29218.2124,31498.0064
